id,created_at,user_id,amount
1136,2018-05-15 10:35:22.831873,453,10
1140,2018-05-15 22:55:15.372819,455,10
1145,2018-05-16 16:51:50.198072,456,5
1146,2018-05-16 19:51:54.638764,457,10
1147,2018-05-17 00:08:13.824105,458,10
1149,2018-05-17 02:10:46.357148,459,5
1153,2018-05-17 05:38:29.464562,460,10
1160,2018-05-18 04:52:53.046373,461,5
1162,2018-05-18 12:28:21.302086,462,5
1177,2018-05-20 15:37:31.709803,466,10
1182,2018-05-21 00:27:59.375631,467,10
1194,2018-05-21 22:31:16.511664,468,10
1196,2018-05-22 00:14:58.600828,469,5
1201,2018-05-22 07:59:21.37929,470,10
1202,2018-05-22 08:44:38.474188,471,10
1208,2018-05-23 01:41:55.027653,474,5
1210,2018-05-23 06:46:49.321705,475,5
1211,2018-05-23 11:54:56.35762,476,5
1216,2018-05-23 21:57:43.042963,477,10
1514,2018-06-26 09:21:16.338067,569,10
1515,2018-06-26 09:22:03.359739,570,5
1534,2018-06-28 11:32:18.815597,572,10
1538,2018-06-28 13:34:31.861519,573,5
1544,2018-06-29 05:10:01.258539,574,5
1545,2018-06-29 06:10:11.2806,575,10
1551,2018-06-29 17:43:56.767957,578,5
1554,2018-06-29 21:39:17.98406,579,5
1557,2018-06-30 02:51:36.974433,585,5
1560,2018-06-30 06:28:10.945715,581,5
1567,2018-06-30 11:38:26.405074,587,5
1570,2018-06-30 17:15:54.166824,583,10
1571,2018-07-01 01:41:03.836742,588,10
1575,2018-07-01 16:08:25.065029,589,5
1580,2018-07-02 00:45:16.254296,590,5
1587,2018-07-03 02:03:40.861528,592,5
1595,2018-07-03 17:50:06.69695,594,10
1596,2018-07-03 19:41:22.878602,595,10
1603,2018-07-04 13:56:45.974339,596,5
1621,2018-07-06 04:20:08.792413,597,10
1624,2018-07-06 06:48:43.569848,598,10
1630,2018-07-07 07:07:00.137507,600,10
1631,2018-07-07 09:43:30.609204,601,10
1636,2018-07-08 06:54:10.552746,602,10
1642,2018-07-09 08:23:54.874255,604,10
1650,2018-07-10 09:10:52.564343,605,5
1651,2018-07-10 14:25:18.299471,606,10
1657,2018-07-10 21:20:50.872946,608,5
1660,2018-07-11 00:52:34.316615,609,10
1661,2018-07-11 02:17:36.872926,610,10
1662,2018-07-11 10:28:58.800522,611,5
1685,2018-07-14 03:16:06.940429,612,5
1686,2018-07-14 05:33:55.603083,613,5
1692,2018-07-14 17:43:37.948988,614,10
1693,2018-07-14 19:02:21.600494,615,10
1695,2018-07-14 22:54:32.51246,616,5
1696,2018-07-15 00:46:36.919962,618,10
1698,2018-07-15 08:23:51.760089,620,10
1704,2018-07-16 19:08:40.847643,622,10
1707,2018-07-16 23:28:41.572318,623,10
1710,2018-07-17 02:37:32.576438,624,10
1717,2018-07-17 13:20:49.688952,625,10
1718,2018-07-17 14:09:13.798527,626,10
1722,2018-07-17 15:47:53.03699,627,5
1723,2018-07-17 19:55:58.318553,628,5
1724,2018-07-17 22:39:29.620999,629,5
1729,2018-07-18 13:11:39.396705,630,5
1738,2018-07-19 14:51:36.027908,633,10
1752,2018-07-21 01:52:08.339072,635,10
1766,2018-07-22 07:11:18.203699,638,5
1769,2018-07-22 09:30:33.023802,640,10
1772,2018-07-22 16:27:17.304593,641,10
1784,2018-07-24 00:37:10.96238,644,5
1790,2018-07-24 18:33:07.415481,645,5
1800,2018-07-26 11:31:42.433698,650,10
1802,2018-07-26 20:23:50.266555,651,10
1805,2018-07-27 11:46:59.211747,652,10
1829,2018-07-29 13:57:54.508267,654,5
1832,2018-07-29 16:01:17.308387,655,10
1836,2018-07-29 19:31:13.712403,656,10
2074,2018-08-24 20:42:43.080205,726,5
2075,2018-08-24 23:31:18.114458,727,5
2080,2018-08-25 06:32:52.014679,728,5
2088,2018-08-26 17:29:52.21434,729,5
2095,2018-08-27 14:28:46.08386,731,10
2100,2018-08-28 02:44:42.561915,732,10
2103,2018-08-28 07:30:39.275133,734,10
2110,2018-08-28 14:31:45.126824,736,10
2116,2018-08-29 04:27:25.707404,737,5
2122,2018-08-29 16:11:20.890508,739,10
2123,2018-08-29 16:54:54.984155,740,5
2128,2018-08-29 22:30:53.800582,742,5
2131,2018-08-30 03:15:09.641886,743,10
2139,2018-08-31 01:50:31.861623,746,5
2140,2018-08-31 02:06:10.106987,747,5
2145,2018-08-31 17:25:28.99549,749,10
2147,2018-09-01 03:09:37.778025,750,5
2148,2018-09-01 04:18:22.174886,751,10
2152,2018-09-01 15:26:05.917144,753,10
2156,2018-09-01 23:48:17.454574,754,10
2164,2018-09-02 17:58:36.568858,755,5
2174,2018-09-03 14:53:53.803866,757,5
2177,2018-09-03 17:16:57.961087,758,5
2198,2018-09-05 12:55:20.495597,759,5
2204,2018-09-06 05:23:43.385562,761,10
2215,2018-09-07 12:36:04.034318,762,10
2218,2018-09-08 01:05:31.76104,763,10
2223,2018-09-08 21:08:07.57425,765,10
2225,2018-09-09 02:38:34.801246,766,10
2227,2018-09-09 03:45:06.488909,767,10
2228,2018-09-09 04:07:39.588188,768,10
2233,2018-09-09 13:42:57.636728,769,5
2239,2018-09-10 17:15:27.443533,772,10
2246,2018-09-11 10:21:04.053831,773,10
2253,2018-09-12 02:29:26.892571,774,10
2268,2018-09-13 10:53:56.692457,776,10
2269,2018-09-13 11:26:13.465497,777,10
2272,2018-09-13 22:21:13.377256,778,10
2277,2018-09-14 04:03:27.544695,780,5
2285,2018-09-15 02:26:12.131044,781,5
2286,2018-09-15 03:50:04.65414,782,5
2291,2018-09-16 00:11:12.804507,783,10
2293,2018-09-16 10:15:35.956234,785,5
2296,2018-09-16 21:35:23.982031,786,10
2300,2018-09-17 04:34:17.917519,787,10
2308,2018-09-17 18:16:14.840527,789,10
2314,2018-09-18 09:38:29.377444,792,10
2319,2018-09-19 07:47:33.948124,793,10
2324,2018-09-19 17:18:52.49746,796,5
2333,2018-09-20 09:58:57.437731,800,5
2367,2018-09-23 17:08:07.258272,803,10
213,2018-01-08 04:38:28.503406,9,5
214,2018-01-08 13:05:37.252461,10,5
217,2018-01-09 07:25:44.827846,11,5
221,2018-01-09 21:10:25.254694,12,5
224,2018-01-10 06:09:33.551172,14,5
225,2018-01-10 16:19:40.348793,15,5
235,2018-01-12 01:56:35.203768,16,5
239,2018-01-12 09:05:58.968269,18,5
241,2018-01-12 16:41:56.711651,19,5
243,2018-01-12 23:09:54.260307,20,5
244,2018-01-13 01:38:27.598603,21,10
251,2018-01-13 22:00:44.005289,22,5
252,2018-01-14 03:59:30.738255,24,5
254,2018-01-14 07:06:46.113041,25,10
255,2018-01-14 16:05:51.164113,26,10
257,2018-01-15 16:32:43.266695,28,10
262,2018-01-16 08:15:54.201545,30,5
263,2018-01-16 19:32:59.428386,33,5
265,2018-01-17 00:38:35.912714,34,5
272,2018-01-18 05:41:52.729402,35,10
274,2018-01-18 07:43:32.910083,37,5
278,2018-01-19 04:51:52.420068,39,5
283,2018-01-19 14:46:45.393637,41,5
285,2018-01-20 09:39:45.382785,43,5
288,2018-01-21 01:52:49.14738,44,10
296,2018-01-21 19:29:44.216208,47,10
298,2018-01-22 01:54:51.094697,48,10
301,2018-01-22 04:24:48.299567,50,10
308,2018-01-23 12:49:55.487704,54,10
309,2018-01-23 14:04:39.360989,55,5
319,2018-01-25 12:49:05.783246,58,10
324,2018-01-26 04:52:14.008524,60,5
327,2018-01-27 03:19:18.242026,62,10
329,2018-01-27 14:05:09.650827,64,10
359,2018-02-01 21:12:11.522434,69,5
361,2018-02-02 06:55:30.625295,70,10
362,2018-02-02 11:52:58.888975,71,5
368,2018-02-03 07:10:59.753508,74,10
374,2018-02-04 14:12:17.605215,77,10
377,2018-02-05 02:21:34.17878,78,5
384,2018-02-05 16:07:48.002828,79,10
388,2018-02-06 13:22:05.403247,80,10
395,2018-02-07 13:26:51.383067,82,5
396,2018-02-07 13:51:11.477944,83,10
400,2018-02-08 00:08:49.607255,84,5
495,2018-02-21 13:18:32.547833,126,5
500,2018-02-22 01:57:28.793298,128,10
502,2018-02-22 05:32:26.227064,130,10
509,2018-02-23 15:30:45.220115,134,5
512,2018-02-24 07:10:02.882241,137,5
514,2018-02-24 16:01:45.471421,139,10
517,2018-02-26 02:40:48.607521,142,10
518,2018-02-26 03:07:20.882932,143,5
519,2018-02-26 04:18:49.326982,144,10
521,2018-02-26 07:45:12.371262,145,10
523,2018-02-27 07:32:53.302126,148,5
527,2018-02-27 18:19:33.509495,149,5
533,2018-02-28 04:53:52.677633,151,10
534,2018-02-28 05:27:17.251753,152,5
535,2018-02-28 06:49:14.518423,159,5
541,2018-02-28 10:58:03.928694,160,10
545,2018-02-28 14:40:59.51923,157,10
550,2018-03-01 04:45:11.586233,163,5
552,2018-03-01 14:34:49.814175,165,5
553,2018-03-01 17:38:19.36158,166,10
561,2018-03-02 15:06:35.985771,169,10
563,2018-03-02 18:48:27.28955,170,5
578,2018-03-05 04:45:56.032502,173,10
580,2018-03-05 10:37:20.053928,174,5
581,2018-03-05 11:26:48.557642,175,5
584,2018-03-05 22:17:54.756125,178,5
608,2018-03-09 08:45:26.948437,185,10
610,2018-03-09 09:48:27.273537,186,10
611,2018-03-09 11:38:56.727219,187,5
612,2018-03-09 21:32:52.649196,188,5
623,2018-03-11 08:14:38.20244,190,5
628,2018-03-11 20:56:39.054227,192,5
635,2018-03-12 21:24:44.082987,195,5
640,2018-03-13 09:31:06.315112,196,10
641,2018-03-13 13:10:53.867601,197,10
643,2018-03-13 14:21:41.78079,198,5
645,2018-03-13 19:59:59.929393,199,5
648,2018-03-14 06:25:19.978346,200,5
654,2018-03-15 22:13:50.330977,204,5
656,2018-03-16 00:34:03.245313,205,5
662,2018-03-17 03:32:39.842064,207,5
671,2018-03-18 20:10:17.874945,213,10
675,2018-03-19 09:41:58.273636,214,5
691,2018-03-21 09:22:54.573704,218,5
693,2018-03-21 11:37:24.42955,219,10
695,2018-03-21 14:35:46.471079,220,5
700,2018-03-22 04:12:47.063567,221,10
704,2018-03-22 14:09:56.314812,222,10
713,2018-03-24 07:24:00.356154,228,10
734,2018-03-27 18:02:25.917684,234,5
737,2018-03-28 01:18:34.344645,235,5
742,2018-03-28 07:41:56.033803,236,5
745,2018-03-28 12:59:30.986373,238,5
749,2018-03-29 01:02:09.358919,239,5
750,2018-03-29 01:52:24.517178,240,5
754,2018-03-29 18:51:32.398343,244,5
756,2018-03-29 23:37:30.066092,245,5
757,2018-03-30 01:10:50.461786,246,10
758,2018-03-30 02:18:04.853703,247,5
763,2018-03-31 09:09:21.394851,251,10
766,2018-03-31 13:27:59.207483,253,5
767,2018-03-31 15:04:05.911871,254,5
784,2018-04-03 07:46:22.170843,262,5
785,2018-04-03 21:38:48.173922,264,10
788,2018-04-04 08:21:53.611786,265,5
791,2018-04-04 17:03:15.594193,267,10
792,2018-04-04 19:00:54.63094,268,10
799,2018-04-05 07:32:21.204131,271,10
803,2018-04-05 12:59:18.316797,272,5
816,2018-04-07 15:10:50.737235,276,5
818,2018-04-07 19:30:46.571774,277,10
820,2018-04-08 02:43:35.85417,280,10
821,2018-04-08 04:05:12.173015,282,10
823,2018-04-08 11:43:13.285875,283,5
824,2018-04-08 11:48:40.807535,284,10
831,2018-04-09 09:34:52.380633,286,10
844,2018-04-11 00:25:06.740961,292,10
849,2018-04-11 12:42:44.061559,293,10
850,2018-04-11 13:10:03.593603,295,5
871,2018-04-13 23:22:08.243693,303,5
885,2018-04-16 00:05:59.42069,307,10
888,2018-04-16 12:17:12.079927,309,10
889,2018-04-16 12:57:38.688973,310,5
906,2018-04-19 06:29:10.822477,313,5
914,2018-04-20 04:27:49.38227,316,5
915,2018-04-20 05:28:55.2958,317,10
916,2018-04-20 06:04:42.418131,318,10
918,2018-04-20 16:35:21.61824,319,10
926,2018-04-21 10:33:35.509139,320,5
929,2018-04-21 20:20:42.686201,321,10
945,2018-04-23 08:39:27.575211,323,5
962,2018-04-26 02:38:44.719398,325,10
975,2018-04-27 13:50:10.37041,328,10
989,2018-04-28 09:42:51.334502,332,5
992,2018-04-28 13:33:14.619412,333,5
995,2018-04-28 18:13:13.177863,334,5
1028,2018-05-01 19:08:06.944025,337,5
1029,2018-05-01 19:32:56.541256,338,5
1032,2018-05-02 05:45:18.397689,342,10
1033,2018-05-02 11:16:38.065158,344,10
1049,2018-05-04 23:25:03.524496,349,5
1067,2018-05-07 01:46:58.857266,354,5
1089,2018-05-10 08:40:45.029428,356,5
1092,2018-05-10 16:08:44.640823,357,5
1095,2018-05-10 19:04:14.015012,358,5
1131,2018-05-14 16:06:08.400592,365,10
1148,2018-05-17 01:31:54.645514,369,10
1151,2018-05-17 04:31:07.262508,370,10
1154,2018-05-17 06:55:18.41313,371,5
1156,2018-05-17 09:21:47.633008,372,5
1159,2018-05-18 00:49:10.454112,373,10
1166,2018-05-19 07:47:04.917262,374,5
1183,2018-05-21 02:33:23.139207,377,5
1186,2018-05-21 06:19:00.211627,378,5
1195,2018-05-21 23:39:15.181474,379,5
1197,2018-05-22 01:13:02.421521,380,5
1203,2018-05-22 09:30:51.139817,381,10
1204,2018-05-22 11:13:10.58127,382,5
1212,2018-05-23 12:55:20.55313,384,10
1215,2018-05-23 18:27:06.462862,385,5
1217,2018-05-24 01:11:13.403967,386,10
1221,2018-05-24 10:17:54.295053,387,5
1222,2018-05-24 10:24:22.818595,388,5
1226,2018-05-25 04:56:54.032473,389,10
1233,2018-05-26 16:56:08.666314,392,5
1245,2018-05-28 04:46:00.890411,397,5
1247,2018-05-28 05:10:39.165435,398,10
1252,2018-05-28 11:46:28.208415,399,10
1266,2018-05-29 14:18:30.650063,402,10
1268,2018-05-29 16:41:55.645433,403,5
1279,2018-05-30 06:42:15.007844,405,5
1280,2018-05-30 07:30:51.541008,406,5
1281,2018-05-30 09:36:08.033129,407,10
1286,2018-05-31 10:11:38.578282,409,5
1299,2018-06-02 02:09:31.12038,413,5
1313,2018-06-04 04:46:33.522059,417,10
1314,2018-06-04 05:57:15.708061,418,5
1319,2018-06-04 21:49:53.340703,421,5
1320,2018-06-04 23:38:15.636152,422,10
1321,2018-06-05 00:39:58.570805,423,10
1323,2018-06-05 04:34:51.34188,424,10
1328,2018-06-05 10:32:53.182513,425,10
1334,2018-06-06 16:59:45.75192,428,10
1340,2018-06-07 19:21:57.691239,430,10
1349,2018-06-08 14:24:20.046076,432,10
1350,2018-06-08 18:43:52.927812,433,5
1357,2018-06-10 05:31:53.655846,437,10
1368,2018-06-10 22:21:14.030441,440,5
1382,2018-06-12 07:32:49.565554,442,5
1387,2018-06-12 19:12:19.271523,443,10
1390,2018-06-13 03:06:02.418501,444,10
1395,2018-06-13 21:23:25.065592,446,5
1396,2018-06-13 22:36:06.215544,447,10
1400,2018-06-14 09:15:34.343382,449,10
1402,2018-06-14 12:28:48.489708,450,10
1409,2018-06-15 06:58:48.006561,451,5
1410,2018-06-15 07:29:11.0876,452,5
1412,2018-06-15 10:35:22.831873,453,10
1415,2018-06-15 22:55:15.372819,455,5
1420,2018-06-16 16:51:50.198072,456,10
1422,2018-06-16 19:51:54.638764,457,5
1424,2018-06-17 00:08:13.824105,458,5
1425,2018-06-17 02:10:46.357148,459,10
1440,2018-06-18 04:52:53.046373,461,10
1442,2018-06-18 12:28:21.302086,462,10
1458,2018-06-20 15:37:31.709803,466,5
1462,2018-06-21 00:27:59.375631,467,5
1558,2018-06-30 04:20:25.771641,499,10
1559,2018-06-30 04:55:03.888713,500,10
1573,2018-07-01 13:56:06.995553,501,5
1578,2018-07-01 18:36:58.890267,504,10
1586,2018-07-02 20:22:59.74118,506,5
1588,2018-07-03 03:16:12.336336,507,10
1589,2018-07-03 03:42:43.994973,508,5
1593,2018-07-03 14:52:15.966376,510,10
1601,2018-07-04 12:48:41.288307,511,5
1606,2018-07-04 21:37:31.430424,512,10
1609,2018-07-05 04:08:06.315181,514,10
1613,2018-07-05 07:50:19.940304,515,10
1616,2018-07-05 09:29:45.466184,516,5
1618,2018-07-05 11:11:50.692466,518,5
1626,2018-07-06 17:42:56.153882,520,10
1635,2018-07-08 04:44:59.497946,521,5
1644,2018-07-09 08:55:20.721721,524,5
1648,2018-07-09 22:01:41.477477,525,5
1654,2018-07-10 16:51:53.542572,527,5
1668,2018-07-12 06:35:05.024097,532,5
1670,2018-07-12 14:29:33.224944,534,10
1671,2018-07-12 14:43:45.180693,535,5
1673,2018-07-12 16:41:16.845523,536,5
1684,2018-07-14 02:29:03.630577,539,5
1689,2018-07-14 10:30:42.692092,540,5
1712,2018-07-17 04:39:25.63828,544,10
1714,2018-07-17 07:24:38.032916,545,5
1720,2018-07-17 15:21:37.387439,546,10
1733,2018-07-19 07:40:59.295507,548,5
1736,2018-07-19 09:49:28.925989,549,10
1739,2018-07-19 15:14:10.142792,550,5
1743,2018-07-19 23:38:14.491117,551,5
1745,2018-07-20 08:06:27.810532,552,5
1754,2018-07-21 05:30:25.286863,555,5
1757,2018-07-21 12:07:29.370675,556,10
1758,2018-07-21 12:56:17.402269,557,5
1773,2018-07-22 17:15:24.881085,558,5
1774,2018-07-22 18:43:01.395924,560,5
1777,2018-07-23 05:21:10.121457,561,10
1788,2018-07-24 12:49:15.330167,565,10
1793,2018-07-24 23:33:54.502988,566,5
1797,2018-07-26 07:37:37.538364,568,10
1798,2018-07-26 09:21:16.338067,569,5
1799,2018-07-26 09:22:03.359739,570,5
1816,2018-07-28 11:32:18.815597,572,10
1820,2018-07-28 13:34:31.861519,573,5
1827,2018-07-29 05:10:01.258539,574,10
1835,2018-07-29 17:43:56.767957,578,5
1838,2018-07-29 21:39:17.98406,579,5
1846,2018-07-30 06:28:10.945715,581,5
1851,2018-07-30 17:15:54.166824,583,5
1855,2018-07-31 02:51:36.974433,585,5
1857,2018-07-31 11:38:26.405074,587,5
1860,2018-08-01 01:41:03.836742,588,10
1870,2018-08-02 00:45:16.254296,590,5
1877,2018-08-03 02:03:40.861528,592,10
1885,2018-08-03 17:50:06.69695,594,10
1886,2018-08-03 19:41:22.878602,595,10
1907,2018-08-06 04:20:08.792413,597,5
1915,2018-08-07 09:43:30.609204,601,5
1921,2018-08-08 06:54:10.552746,602,5
1929,2018-08-09 08:23:54.874255,604,10
1938,2018-08-10 14:25:18.299471,606,10
1943,2018-08-10 21:20:50.872946,608,10
1946,2018-08-11 00:52:34.316615,609,5
1947,2018-08-11 02:17:36.872926,610,10
1949,2018-08-11 10:28:58.800522,611,10
633,2018-03-12 12:20:31.557742,99,5
638,2018-03-13 05:49:31.622508,100,10
644,2018-03-13 19:12:21.771812,103,10
651,2018-03-14 20:12:23.1907,106,10
653,2018-03-15 21:12:38.663224,107,10
2125,2018-08-29 19:31:13.712403,656,5
2155,2018-09-01 21:55:44.589693,660,5
2160,2018-09-02 07:14:40.425696,661,5
2161,2018-09-02 10:08:57.696073,662,5
2162,2018-09-02 11:01:14.505653,663,5
2170,2018-09-03 03:49:31.881193,664,5
2175,2018-09-03 15:17:37.746374,667,5
2181,2018-09-04 08:24:50.323763,669,10
2184,2018-09-04 15:52:22.811789,672,5
2194,2018-09-05 09:15:45.413086,674,10
2205,2018-09-06 05:25:18.23892,676,10
2210,2018-09-06 21:13:12.757628,678,10
2211,2018-09-07 00:56:19.21972,679,10
2232,2018-09-09 12:58:28.770013,683,5
2250,2018-09-11 22:18:44.894014,689,5
2251,2018-09-11 22:46:43.385614,690,10
2259,2018-09-12 15:39:39.733892,692,10
2275,2018-09-14 01:39:20.434808,699,10
2289,2018-09-15 15:42:16.430729,703,10
2302,2018-09-17 05:27:39.314478,706,5
2304,2018-09-17 09:31:27.592204,707,5
2326,2018-09-19 22:10:23.122687,714,10
2331,2018-09-20 08:30:29.674246,715,5
2345,2018-09-21 15:32:51.552964,719,5
2361,2018-09-22 22:51:07.815964,721,5
2366,2018-09-23 15:09:54.06633,722,5
2375,2018-09-24 20:42:43.080205,726,5
2376,2018-09-24 23:31:18.114458,727,5
2379,2018-09-25 06:32:52.014679,728,5
2384,2018-09-26 17:29:52.21434,729,5
2392,2018-09-27 14:28:46.08386,731,10
2398,2018-09-28 02:44:42.561915,732,10
2401,2018-09-28 07:30:39.275133,734,5
2407,2018-09-28 14:31:45.126824,736,5
2412,2018-09-29 04:27:25.707404,737,10
2421,2018-09-29 16:54:54.984155,740,5
2426,2018-09-30 01:50:31.861623,746,5
2427,2018-09-30 02:06:10.106987,747,5
2429,2018-09-30 03:15:09.641886,743,5
2439,2018-09-30 17:25:28.99549,749,10
2442,2018-10-01 04:18:22.174886,751,5
2448,2018-10-01 15:26:05.917144,753,10
2455,2018-10-01 23:48:17.454574,754,5
2465,2018-10-02 17:58:36.568858,755,5
2476,2018-10-03 14:53:53.803866,757,10
2479,2018-10-03 17:16:57.961087,758,10
2500,2018-10-05 12:55:20.495597,759,10
2508,2018-10-06 05:23:43.385562,761,10
2521,2018-10-07 12:36:04.034318,762,5
2526,2018-10-08 01:05:31.76104,763,10
2531,2018-10-08 21:08:07.57425,765,5
2533,2018-10-09 02:38:34.801246,766,10
2535,2018-10-09 03:45:06.488909,767,10
2545,2018-10-10 17:15:27.443533,772,10
2552,2018-10-11 10:21:04.053831,773,5
2560,2018-10-12 02:29:26.892571,774,10
2575,2018-10-13 10:53:56.692457,776,10
2576,2018-10-13 11:26:13.465497,777,10
2579,2018-10-13 22:21:13.377256,778,10
2585,2018-10-14 04:03:27.544695,780,10
2592,2018-10-15 03:50:04.65414,782,10
2601,2018-10-16 00:11:12.804507,783,10
2604,2018-10-16 10:15:35.956234,785,10
2607,2018-10-16 21:35:23.982031,786,10
2611,2018-10-17 04:34:17.917519,787,10
2626,2018-10-18 09:38:29.377444,792,10
2628,2018-10-19 07:47:33.948124,793,5
2640,2018-10-20 09:58:57.437731,800,5
391,2018-02-07 07:24:54.203739,4,10
393,2018-02-07 09:36:40.320784,5,5
403,2018-02-08 04:38:28.503406,9,10
406,2018-02-08 13:05:37.252461,10,5
410,2018-02-09 07:25:44.827846,11,10
418,2018-02-10 06:09:33.551172,14,10
420,2018-02-10 16:19:40.348793,15,5
432,2018-02-12 01:56:35.203768,16,10
435,2018-02-12 09:05:58.968269,18,5
437,2018-02-12 16:41:56.711651,19,5
439,2018-02-13 01:38:27.598603,21,10
449,2018-02-14 03:59:30.738255,24,10
451,2018-02-14 07:06:46.113041,25,5
454,2018-02-15 16:32:43.266695,28,5
460,2018-02-16 08:15:54.201545,30,10
470,2018-02-18 05:41:52.729402,35,10
471,2018-02-18 07:43:32.910083,37,10
474,2018-02-19 04:51:52.420068,39,10
484,2018-02-20 09:39:45.382785,43,10
488,2018-02-21 01:52:49.14738,44,10
499,2018-02-22 01:54:51.094697,48,5
507,2018-02-23 12:49:55.487704,54,5
508,2018-02-23 14:04:39.360989,55,10
515,2018-02-25 12:49:05.783246,58,10
520,2018-02-26 04:52:14.008524,60,5
522,2018-02-27 03:19:18.242026,62,5
525,2018-02-27 14:05:09.650827,64,10
556,2018-03-01 21:12:11.522434,69,10
560,2018-03-02 11:52:58.888975,71,10
565,2018-03-03 07:10:59.753508,74,10
571,2018-03-04 14:12:17.605215,77,10
583,2018-03-05 16:07:48.002828,79,10
594,2018-03-07 13:26:51.383067,82,10
595,2018-03-07 13:51:11.477944,83,5
599,2018-03-08 00:08:49.607255,84,10
661,2018-03-17 02:20:25.80313,110,10
668,2018-03-18 03:26:53.895238,113,5
670,2018-03-18 18:30:24.846216,116,5
676,2018-03-19 12:27:55.298606,117,10
677,2018-03-19 13:41:42.340576,118,10
679,2018-03-19 20:43:20.969398,120,10
685,2018-03-20 16:37:49.252161,122,10
688,2018-03-21 03:21:04.940221,123,10
690,2018-03-21 08:21:34.065524,124,10
694,2018-03-21 13:18:32.547833,126,10
701,2018-03-22 05:32:26.227064,130,5
709,2018-03-23 15:30:45.220115,134,10
716,2018-03-24 16:01:45.471421,139,10
721,2018-03-26 03:07:20.882932,143,10
722,2018-03-26 04:18:49.326982,144,5
724,2018-03-26 07:45:12.371262,145,10
729,2018-03-27 07:32:53.302126,148,5
735,2018-03-27 18:19:33.509495,149,10
739,2018-03-28 04:53:52.677633,151,5
741,2018-03-28 05:27:17.251753,152,10
752,2018-03-29 14:40:59.51923,157,10
762,2018-03-31 06:49:14.518423,159,5
765,2018-03-31 10:58:03.928694,160,10
769,2018-04-01 04:45:11.586233,163,5
770,2018-04-01 14:34:49.814175,165,5
772,2018-04-01 17:38:19.36158,166,5
781,2018-04-02 18:48:27.28955,170,5
798,2018-04-05 04:45:56.032502,173,10
801,2018-04-05 10:37:20.053928,174,5
802,2018-04-05 11:26:48.557642,175,10
805,2018-04-05 22:17:54.756125,178,5
806,2018-04-06 04:50:37.210296,179,10
807,2018-04-06 06:43:30.871604,180,5
811,2018-04-07 08:26:30.552509,183,10
830,2018-04-09 08:45:26.948437,185,10
832,2018-04-09 09:48:27.273537,186,10
833,2018-04-09 11:38:56.727219,187,5
834,2018-04-09 21:32:52.649196,188,5
847,2018-04-11 08:14:38.20244,190,5
851,2018-04-11 20:56:39.054227,192,10
858,2018-04-12 21:24:44.082987,195,5
864,2018-04-13 09:31:06.315112,196,10
865,2018-04-13 13:10:53.867601,197,10
868,2018-04-13 19:59:59.929393,199,5
872,2018-04-14 06:25:19.978346,200,5
883,2018-04-15 22:13:50.330977,204,10
886,2018-04-16 00:34:03.245313,205,10
895,2018-04-17 03:32:39.842064,207,5
905,2018-04-18 20:10:17.874945,213,5
908,2018-04-19 09:41:58.273636,214,10
925,2018-04-21 09:22:54.573704,218,5
928,2018-04-21 14:35:46.471079,220,5
935,2018-04-22 04:12:47.063567,221,5
941,2018-04-22 14:09:56.314812,222,10
977,2018-04-27 18:02:25.917684,234,10
982,2018-04-28 01:18:34.344645,235,5
988,2018-04-28 07:41:56.033803,236,5
991,2018-04-28 12:59:30.986373,238,10
998,2018-04-29 01:02:09.358919,239,10
999,2018-04-29 01:52:24.517178,240,5
1007,2018-04-29 23:37:30.066092,245,10
1008,2018-04-30 01:10:50.461786,246,5
1010,2018-04-30 02:18:04.853703,247,5
1015,2018-04-30 09:09:21.394851,251,10
1018,2018-04-30 13:27:59.207483,253,10
1019,2018-04-30 15:04:05.911871,254,10
1040,2018-05-03 07:46:22.170843,262,5
1042,2018-05-03 21:38:48.173922,264,5
1046,2018-05-04 19:00:54.63094,268,5
1055,2018-05-05 07:32:21.204131,271,10
1072,2018-05-07 19:30:46.571774,277,5
1073,2018-05-08 04:05:12.173015,282,10
1076,2018-05-08 11:43:13.285875,283,5
1077,2018-05-08 11:48:40.807535,284,10
1098,2018-05-11 00:25:06.740961,292,10
1102,2018-05-11 12:42:44.061559,293,10
1103,2018-05-11 13:10:03.593603,295,10
1125,2018-05-13 23:22:08.243693,303,10
1141,2018-05-16 00:05:59.42069,307,5
1144,2018-05-16 12:17:12.079927,309,10
1164,2018-05-19 06:29:10.822477,313,5
1174,2018-05-20 04:27:49.38227,316,10
1175,2018-05-20 05:28:55.2958,317,5
1179,2018-05-20 16:35:21.61824,319,10
1189,2018-05-21 10:33:35.509139,320,5
1193,2018-05-21 20:20:42.686201,321,10
1228,2018-05-26 02:38:44.719398,325,10
1237,2018-05-27 13:50:10.37041,328,10
1250,2018-05-28 09:42:51.334502,332,5
1254,2018-05-28 13:33:14.619412,333,10
1258,2018-05-28 18:13:13.177863,334,10
1297,2018-06-01 19:08:06.944025,337,10
1301,2018-06-02 11:16:38.065158,344,5
1336,2018-06-07 01:46:58.857266,354,10
1358,2018-06-10 08:40:45.029428,356,5
1362,2018-06-10 16:08:44.640823,357,10
1366,2018-06-10 19:04:14.015012,358,10
1403,2018-06-14 16:06:08.400592,365,10
1428,2018-06-17 04:31:07.262508,370,10
1431,2018-06-17 09:21:47.633008,372,5
1439,2018-06-18 00:49:10.454112,373,5
